sentiment,text
4,"I'm a good friend because i'm loyal and caring,and i'll stick up for you now matter what.....Never will i be a fake friend "
4,@Paulsmalls usually you go lower knowing that your sacrifice will get higher pay in the future. You could tell kristen to get a job. 
4,2 exams to go... No more Rs!! 
4,"@jonasbrothers extraordinary,perfect,super album... Turn Right is perfect "
4,@seidnernin oh that isn't true at all 
4,#haveyouever broken a window or sth like me ?? haha 
4,@melissakeyes Hey!  Good Morning!    How are you this morning?
4,Just proofread an offer for a CD-ROM project  #hello #early #90s
4,Didnt go to school today  haha.  Just woke up
4,"@megmcc: Isn't that the truth!  I was just thinking that with my playlist!  Ugh the process, ok I am happy I have the choice "
4,yeah today was better 
4,@tyk505 I'll mention switching to Thurs to the others this week. 
4,"@ElleVee That sucks, well don't let them get you down "
4,"@ENTERSHIKARI Hey. Please pass the message on to Rory that I absolutley love him!!  and I love the rest of you, you kicked ass last month!"
4,home early  and listenin to john mayer=legend. &amp;coffee cause its goood.!
4,good morning pumpkins!! have a PROSPEROUS day!!! 
4,@DubarryMcfly lol yay  i totally was not jsut dancing round to JLS's song LOL xxx
4,@rachmurrayX did you have a good time yesterday  .   i nearly fainted when joe got back on the stage and his t-shirt was ripped :L
4,@DavidArchie hi david! I'm claudia. I &lt;3 touch my hand's video.  you're awesome! Keep up the good work. 
4,fell asleep to turn right- Jb &lt;3 amazing album best friend is coming overrr 
4,back back in Rotterdam yeah home sweet home 
4,Slept in my madres bed last night! 
4,"@nsha twitter easier, send once all receive "
4,@elg11 OMG youre so cheesy haha its why we all love you 
4,is listening to some country music and making oatmeal pancakes... 
4,@citrusandcandy @howardt Thanks guys! Nice to get this support  Gnight tweeps! xxx
4,Cross country 
4,"@TaniaUncensored Oh so not anymore? Haha, i'm joking, ofcourse he's still cute, he's the 1337 king! Thanks for Replyin By the way  Big fan"
4,"@busyinamsterdam Oh yes I know, it just made me laugh "
4,I loved Street Sweeper Social club when they opened for NIN/JA! Highly recommended if you ever get the chance to see them live! 
4,man i didn't realize how painful a bruised tail bone is :: sitting in a office chair doesn't help it 
4,@daydreamerping You guys drinking?  And you're on Twitter?
4,@BrionS I'm from the country. 
4,love being able to stay at home with my kids...homework time. Helping one improve reading and the other learn to read!!! 
4,"BRAND NEW BLOG up now, catch the 66 at this summers festivals  http://www.the66online.com"
4,"@bennadel it's because americans iike to rush and have everything right away, europeans don't understand that. "
4,"http://bit.ly/M3ZPH  This always makes me smile, even if it is from awhile ago. "
4,@hashmarket nice. You too? 
4,@thisgoodlife haha i hope so! 
4,@iakor I know - 1984...but they have it on the game! Fun! 
4,"@biznic Hey Nicole, I'll have Duncan send you some references, so you can talk to some MemberClicks clients "
4,@LambdaFilms Crack on then! 
4,nothinng  
4,@EmmaJaneR Thank you girrl!!!  
4,@asiangamer have fun with themmmm!  &amp; have fun at the conference thingy !?
4,@CanonicalBabble O! A fellow Big Luvr   Can u explain to me y its so addicting? LOL I just finished all the past episodes &amp; I'm lost now
4,"@sunshinetaylor I'm looking forward to it, then "
4,Going to my nans 
4,"@smashadv 3 days and counting  I haven't downloaded any paid apps yet, but I've snagged the free ones I've heard good things about."
4,@chrischeatham Can you let me know what that service is when you find out? Sounds useful! 
4,@cali_chica Ooh that makes 2 of us that's happy. Going 2 have an Orchata later this afternoon I&quot;l have 1 4 u if u have a quesidilla 4 me 
4,"Actually I change my mind, failing is not an option, I'll make it and do good, I got faith "
4,@Jonasbrothers So glad that you arrived back to the U.S. &amp; so excited about the release of #LVATT &amp; your world tour! You Rock! Love ya!!! 
4,"@dunchinson good way to look at it, honestly.  But sometimes its comforting just to know the meds are there if you need them. "
4,"http://twitpic.com/7jl81 - vatersay, barra. in the western isles. where the family stay "
4,"@antiprism &quot;So Dan, u want JIRA for the dev teams&quot;, &quot;yes&quot;, &quot;should I provision a new box for it&quot;, &quot;yes&quot;, &quot;okay, it's ordered&quot; - easy see? "
4,it's a beautiful day today 
4,"@phenomenal_01 Broken AC? Bummer. We don't do AC out here, but there are hurricane force winds and no humidity "
4,"More followers, more exposure, more money woohoo!  Check out http://bit.ly/ySwEpK --Planning her cotillion "
4,I love the ONU Admissions BAs...always good for a laugh! 
4,looking forward to lunch with Kathryn and @hunterford 
4,"@cyberhiker Yes, SC-9. Interpret and discuss.  #securitytwits"
4,"@bl4de_nl Looking forward to TT! Vacation wasn't great, will tell ya all about it "
4,@StefansBelle yeah! A little too well! She really enjoyed it 
4,@mitchenglish completely agree Mitch Al nailed it on the head I wish i could of seen her cry 
4,1(6 )+_ /_)4......lol thats in blackberry talk 
4,@Terracegirl yeah we are only rained one day there in over 2 weeks not so bad 
4,"Still no further on with the boyfriend, but still i live in hope "
4,summer=freedom 
4,eating chocolates 
4,@MajoBlanco Eii Happy birthday!!  I wish you that all your desires be fulfilled 
4,"Tell Dylan I said I am proud of him too!! I listened to a little bit of it, a bit young for me!! "
4,@SK8TERIZHAPPY yea im here 
4,work til  430 then getting my hair did! 
4,nothing 
4,"hey guys who are following me, i only joined to follow my favorite bball players plus &quot;beat it&quot; is my favorite MJ song  have a nice day"
4,Lmao OkKk..Im GD Im Goner Just Chill N Enjoy Me 
4,"@raihanamcfly BOOKLET!  I can't wait to get it now! But at the same time, i don't want to go out into humidity!"
4,women who love power tools unite!!! Refinishing the porch 
4,"@staring_girl waaa, suerte con eso! "
4,"@staring_girl waaa, suerte con eso! "
4,Im da boss   Wearing my fav shirt... McMb. Apparently i have to give it to brina if i see her at warped.. Skank http://twitpic.com/7jla8
4,"Watched NEW TO TOWN last night.  Good movie.  You should watch it, especially on a date night with your gal or man! "
4,"Wow - so if someone went and bombed the #140 conference, would social media have to start all over again? "
4,Dropping my sister off at the Nashville airport. Then we are gonna go shop downtown. 
4,Randy Orton is new WWE Camp 
4,http://twitpic.com/7jlb7 - I'm up for one of these 
4,boom dia twitters [quase de tarde hihi] 
4,@iZigs you can do it! Please show me how to tweet 
4,"How many #calories do I burn when I #laugh? http://is.gd/13uyv Alot, I hope "
4,"@derrick21 Mainit, but maganda.  "
4,Bloem is madness. Overdose of laughter. Good times so far 
4,Hey @hawkcam there were some visits earlier today   (hawkcam live &gt; http://ustre.am/2f9i)
4,"Pospisil must be the worst player I've ever watched. Nice recommendation George ;)  Worth the visit tho, I caught a glimpse of Gooch "
4,@arianitd thats cool i have some listeners on he biz who have commented 
4,@MeganArielFL: awww! I hope you have an awesome time 2day!! 
4,@leune I tried changing the &lt;x&gt;100&lt;/x&gt; and &lt;y&gt;100&lt;/y&gt; to 0 and 0 but that just broke it 
4,@aunjuli and HOLY SHIT!! REJOICE!    Congrats you too :3
4,"@aloneONdaMOON to write it xD ... btw I think he's fun to write with/to, 'cause he's just taking it as the joke it is  I like that"
4,At work 
4,@annmara2 Eat only vegetables and fruit-you'll be healthy AND skinny. Bread will make you burn sugar instead of fat &amp; u want to burn fat 
4,"Too many books to read...  The good thing is, it is not obligatory. "
4,PS: that is not a bad thing 
4,@tzeyan i know i will ;) it's just a matter of the level of fineness haha. thanks anyway  enjoy ur holiday!
4,@Brantanamo Ant please can you say hey to cara and nina!! Your so awesomee!!  x
4, @iamyas awesome
4,A very belated apology is in order to all my fine Twitter friends for the #followfriday mentions. The sincerest of thank yous to you all 
4,@geegee77 you only get one guess 
4,@Shell3870 Surely not!!  Heh heh!  
4,is looking forward to football training tonight then seeing his old buddy Norman 
4,waiting for me LVATT! pre ordered it from team jonas babyyyy  CANT WAIT!
4,What a beautiful day to daydream! 
4,  love you! &lt;333
4,"thanks for the tips (especially @jonbarr). The power to create boredom comes, of course, with their future PPT use, not my presentation "
4,@goodingoodout Loved the Denim Diet! And am looking forward to seeing your blog when it's set up 
4,@agboise classic!  I email spammed you 2.
4,(Continuation of my last tweet): and all of my other followers! 
4,Con el Rey del Rock    
4,"@kazzc22 hi kazz hope your okay hun,thanks for adding me  yep im missing the spn forum too hope its up and running again soon x"
4,"@Sonisphere Awesome!  Bohemia?Main stage? or both ?   Cant wait, will it be a late night, or monring announcement, or whenever its ready?"
4,Off to pick strawberries w/ friends! 
4,"@erika_e3 no, on day three and feeling cagey. "
4,@paupaula I'm hoping our professor would do the same  Lol...Hayy accounting.I salute the 2nd year CBA people. They actually survived this.
4,"@flowerparts74: mine too, and i consider myself really lucky. i've heard horror stories. anyway, hopefully she packed an umbrella. "
4,@tlcox19 Thank you 
4,watched step brothers earlier! classiccccccccccccccccc 
4,@waymansl Here's some info on the nutritional value of #wheatgrass: http://bit.ly/sBTDL - DM me for a coupon code 
4,Know one of the reasons @clintredwine is so awesome? He asked what he could do to help make my day manageable and agreed to do laundry. 
4,E72 will be my next device.. 
4,just got home from my exam  tomrrow i have another one and them friday and IM DONE ! yes babbyy ! wooo t
4,"@MariahCarey Ohh, the cover is beaaaautiful! Can't wait can't waaaaaait!  I'm lovin' it! - just like McDonald's slogan "
4,"Eughh, I am officially bloaty-bloaty-headache-woman . Going to go home at 4.30 and binge on something containing lots of points "
4,"Summer has started,wooohooo  and I'm up this early? Ok problem. xDD"
4,Sat outside playing the uke 
4,"@jearle The Twitter Tits thing? Didn't win. Oh well, I got some followers from it much love!! "
4,@heycarsten Good to see you on Nizmlab. We just fixed the counters. Next time you add a video it will say &quot;2&quot; 
4,@thedaveywavey true. thank you! 
4,Bless the man on the bus who kept shouting 'BULANCE' to himself when an ambulance went past. More people should shout for the hell of it 
4,@WilliamsonDavid you must come up with a hybrid approach.  everyone should feel the love! be uber-social 
4,Slept surprisingly well 
4,"@TaraAtBeyond Well, now I don't have an excuse not to get it done! "
4,"@Ryan_Tudor Nice one, thanks Ry, feel like I have a brief understanding now! "
4,Fighting to stay awake. Went to bed at 2 AM and had to be up @ 6:30 AM for work. Need caffeine IV...STAT! 
4,@amara_m They could miss the vein 
4,ok the house is super cute...i think its ours!  eeks!
4,Thank God for His timing. I got my dream house after all. 
4,"Another day, another day to be a witness for Christ! "
4,Vloggercon had something like the &quot;No one cares!&quot; sign except a little harsher.  http://tr.im/oFBe
4,What is one thing you are going to do to improve yourself?  Let me know what it is  
4,with the kiddies 
4,ohh mannn i'm a work-a-holic! haha...no day off till august?! what was i thinkin? oh yah...money money money haha can't wait to spend it 
4,@VictoriaBlacc yup lmao hehe 
4,@kmx9000 hahah that's cool 
4,I love Nate !!  Gosh he's so hooot !! 
4,"Sonogram tomorrow, maybe i will know the sex of the baby, bets are accepted "
4,"Watching re-runs of Ellen instead of studying, I am such a G O O D student "
4,Working once again...wishing I was still on vacation sleeping in 
4,@agencynil interesting business model you've got there. Also great way to get some nice PR for yourselves!!  http://www.agencynil.com
4,@whatabout_ken Thanks. Awesome you will have the whole weekend off. 
4,"@Miss_Amarantha &quot;where to..?&quot; &quot;If I told you this, I would have to kill you afterwards...so better do not ask&quot; "
4,@KimmySzeto  you will have front seats to everythanggg and i'll thank you in my acceptance speach!
4,@vaughnchicago I run to eat 
4,i have a guitar and i sing everyday. i like to write lyrics so much 
4,"@donaliza Me too! What's the best cure for the doldrums? If you figure it out, let me know (and don't say dancing  )."
4,I love getting up at 2:30AM...especially on my birthday!  Marc Bailey you can never take another day off! 
4,@DeanandDeluca Thank you for the follow!  Wish you had a store here on the Central Coast of California   I'll just have to get up to Napa
4,@ManuelRauber how could i? 
4,@20Kate11 Lucky you.. tell him I want one too  Eh.. I met him at Toledo this year so I guess thats good enough for me.
4,Crashed out on the bed with my dogs. Is this heaven? 
4,@DubarryMcfly same here! and then mums always like what are you doing aha  xxx
4,@carbon_unmade thanks! Nope she's all mine 
4,"got to knuckle down and study real hard this year, 2 more years at uni then gonna find me an amazing job "
4,@mrsegrams good morning handsome! 
4,@joebendesigns I know!!! Wish I'd been the one to write it! At least it's on my blog! 
4,"Oh lawd, my college engr pic is STILL on the net, lol  http://tinyurl.com/nyq4xs  Was only female. Woman in the back was our counselor "
4,Is looking forward to seeing Boyzone tonight at the NIA Arena 
4,@VivaMiGlam its good. funniest movie ive seen in awhile 
4,says good night.  http://plurk.com/p/11e6te
4,@dabitch Did you just send me a spam-link?  Looks very africa-letter-like.
4,Good morning everyone 
4,@patty4sound http://twitpic.com/7iuns - 
4,"@EcoPup Hi EcoPup: For fathers day, it's a day of golf for dad and a nice walk up the field for our furry girls. "
4,@James_Hatheway LOL  God luck with the trainer; what are your goals?
4,working away 
4,I'm up &amp; @ em! Chilln with my boy B!  Lots coin on today! 
4,A family of geese outside our office   http://yfrog.com/0psq4j
4,@TomFelton good luck! i'm sure you'll do great! 
4,Strawberry rice pudding.. nice stuff 
4,@mitchmussonews http://twitpic.com/7j1ww - I wanted to be there! He's so cool 
4,I want a vacation! 
4,LVATT ????????? out in stores today! GO BUY IT 
4,@MaryBethJBellon  spanish.  it's becoming necessary living in Florida 
4,@coolchic8897 your not baby!!!!! 
4,@G2Trading Glad $YGE worked out for you! After yesterday I was considering blocking you because I felt bad 
4,@AddictedToJones Elie uploaded it for me a while ago  http://www.mediafire.com/file/bomiqbt5nzy/mcfly
4,Es ist ein Prozess.  #Pletchum
4,@djscratch Good morning 
4,@Devanne you spelled 3 words wrong in that sentence 
4,only 52 more days. i'm surprised that i'm not that stressed. i feel good and calm and in love. 
4,"Got his results back from college, they are good "
4,"@REReader who are you?  haha you replied to a few of my statuses, i jsut realised. i dont get twitter, and it sucks! "
4,doing the same thing chantal is  and francesca is still freaking out
4,"woot! been an MVP Lead for 1 year today! and, what a year it has been "
4,Good morning! NE1 else notice how loud the music is in the atrium? You can sure tell the engineer is out of the building 
4,@coffeequeen Trust me. I know how one person can make an impact. Mine left yesterday and I'm at peace. 
4,@jatingupta25 Your call. After all nothing really ever mattered. 
4,"Heh, 3,333 followers "
4,Home from Ikea with the Wife and its curry night with friends tonight  pikle tray time 
4,@charlottechc I love you too 
4,The sun is shining! I am going out! Things look good! 
4,"doing some science. its good, finally I can get creative instead of following pre-made experiments "
4,Now *that's* the ideal weather for 10kms around the lake. And here I go ... *swooooosh* ... 
4,@bjh34 Am grand thanks. Cool get urself out and enjoy! Dinny work too hard 
4,"@frak you are lovely-crazy! The best kind.  now, get cracking on those tweets!"
4,"@nayala interesting, you have an office just for you. One of these days I'll drop by! That's if you're not having dinner with someone "
4,ohmy 166 followers.. and it's not 2010 yet 
4,@daichiatl neither can I!!!!!! All the bands are just amazing 
4,"@yummygoods Mmmmmmmmmm!!  I wish there was sticky rice delivery... well, there probably is in NYC"
4,I'll be your umbrella 
4,"@roseisroadkill one of the reason.maybe.haha.actually, i'm so tired today :3 .how are you and Jared? "
4,@hereiblog I can see you saying that . . . 
4,@starletfallen John Green?  He's AWESOME. He's into this huge video project with his brother but he does news posts now and then that pwn
4,Looking at 12:30 or 1 PM today for lunch at Max and Erma's in Kenwood. Who's with us? Spread the word! 
4,"Got the dogs at the groomer, and cable lady just got here. The life of the unemployed!!  "
4,told my bestie that im happy today ....&amp; he goes..'u r always happy u just know u r happy today'  well said @ireyyyy
4,"@CommonJason o God, you are my God, and I will ever PRAIE YOU!  love that song. Thanks."
4,Ultrasound w lil bro. Pretty cool stuff. No clue how they can read that! 
4,"@kerrymarieuk87 nope, not bad, gd points + bad points, just look at it on Amazon. "
4,"@susie_g partly sunny in potown, sending it eastward "
4,english is over  yeah --&gt; but tomorrow i have to come to school for 4 (!!!!) hours extra lesson in maths... omg :-!
4,So I apparently figured out how to post on here and facebook at the same time.  Thanks Ken!  I'm such a geek!  
4,hopefully today will be a better day 
4,Can I go back to sleep plz ?? 
4,@navjotpawera Nice it works now 
4,had a present waitin fo him at home  the most amazin box #knife ever!! #bessey ... http://twitpic.com/7jlh9
4,"I just voted for Demi, Miley, the JoBros and Seleeenaa  hope Demi'll get one  That Miley'll get one is pretty sure "
4,"another Mr. Mom morning.  I need to find time to write today (its gonna be tough, though) b/c tomorrow is holiday world "
4,"going to Universal with Andrew, Kyle and David!  YEAAHH!  "
4,"@psycht sorry, had to steal yours.  I definitely thought it yesterday though!!"
4,http://twitpic.com/7jlkc - Scorchers says 13th Prize  Brings my total of Amazon Gift cards to $210.00 Rewards1
4,The moment I wake up . . . Before I put on my makeup . . . I say a little prayer for YOU  
4,going shopping with my madre 
4,im doing a cover f one of his songs. 
4,"Wish me luck on my psychology, anthropology , and sociology exam "
4,"@BrianNeudorff I love you, too.  I should be home after the IEP meeting and before work "
4,"@wicked_awry That was a fantastic contest, and I thought your entry was top notch "
4,@john_garza nice! enjoy.... i do love the homestead heritage. 
4,Awesome day  went out with claireee and then sat in bed talking to jugy all day xD he makes me laugh
4,@slackmistress vote entered 
4,Good morning world 
4,@divokc Our office is soooo busy we wouldn't have time to tweet...but it would be cool if we did! 
4,@chrisgarrett or give to a family member...my brother is already eyeing up my iPhone 3G! 
4,@tonfue are you still there or no?  &lt;3
4,@Mr_Marty and because of that I've made lots of new and valued friends! 
4,@ConsigliereTen I appreciate that 
4,@elishacuthbert Voted. 
4,"Christ, it's sticky today... Taking a stroll home for once "
4,Listening to James Joyce recording - happy bloomsday  http://tinyurl.com/mbssts
4,Signing off electronica for a little bit - dedicated to my buddy Jim who hasn't heard me use electronica in a little while! 
4,@Stormb441  better take a brolly with you just in case - I may be reckless and impulsive but I'm not stupid ;) x
4,"@KeatWave Thanks? And of course I have a PS3, I'm a gamer girl "
4,@AgentBooth @AgentSullivan @A_Montenegro @DrTBrennan How are we all ? 
4,@level13ceo sounds like a wonderful time you got planned  enjoy!
4,"@widenpremedia Ha, fantastic! And here I am on your site because of it. Win, win! "
4,@sammie_dinh juz order some  Dad's gonna love it for sure =]
4,EPCOT ALL day with Joany!!! Yay!!! 
4,"@sfanb sorry tuesday is sucking for you, but you do get tacos tonight, right? it's taco tuesday everywhere. "
4,@MarcusduSautoy Just &quot;edit the page&quot; and then one of the reviewers will approve the change  Looking forward for your speech at HUJI@21\06
4,when will it be my turn #squarespace? I never win anything. =[ hopefully someone will feel bad for me and just buy me one to be nice 
4,What a day! Everyone swing by NeoCon booth # 7-4123A to see VARIER! 
4,Http://www.YouTube.com/taylorlauren01 &lt;---click! So...I need to get 500 subscribers by the end of the month. It is vital! Please help!! 
4,I listen to my favourite song: &quot;Groove on&quot; from Timati feat. Snoop DOg...It??s sooo very nice   yaaay
4,@gil_les awesome 
4,Going to target to get the JB cd 
4,@toywithme It'll be a conversation piece more than anything...;)  But I'll definitely letcha know. 
4,I am contemplating career moves. 
4,@SazFOB It's in the More! magazine 
4,"Working from home today. The office building's air is down today. No worries, creativity and design aren't limited to just the office "
4,"Just had a ton of 'free' frozen food show up from NutriSystem... but since it costs extra if I order it for myself, I won't see it again. "
4,Another beautiful and wonderful day ahead of us. Thanks God 
4,I miss my school. See you next week friends. 
4,"@pantyhoseslut seen this morning, "
4,is looking forward to doing some drinking tonight 
4,Got a Placement in a top 30 paper - whoohoooo 
4,@missemilyfleur OH MY GOSH!!!! awww that's so amazing! 
4,Got her phone back!! Yay  text me?
4,Charlotte just prayed in tongues for daddy! It was like real.. but who is to know that she is not really praying in tongues? 
4,FINALLY 15 TOMORROW And @MirandaBuzz @jennettemccurdy @DanWarp @ddlovato @selenagomez Voted for you all on the TCA.  
4,eating apples 
4,walking home from @kimcfly 's house. had another cool day with her and @claudiamcfly . thank you both again!  it was cool ;)
4,"@jazzt You should really come to CT it???s the NY of South Africa! I???m o the West Coast, you must really come. I???ll show you all the places "
4,@krissyjoyce Ive got a new number too. I'll DM it to you. Give me a call. I should be down there this weekend. 
4,My new mouse cursor is awesome! Is  heart i think. search for CursorFX and you see this! 
4,Feels like a day to work by the pool  writing is always more fun poolside!
4,"@tishworthwhile SO glad you got your GC! Happy shopping, and post a pic of what you buy at Coach! "
4,@aubs984 Awesome! Hope you like it! 
4,@bennyalvarado hey alchy  how's working going?
4,Eating a slice of toast with rasberry jelly  Yummi 
4,@firesty hmmm nice  for vacation?
4,@jumpsun you'll rarely see me without a smile on my face 
4,@TeeRexWest lol I know I'm extra late but hell naw! Ain't nobody cakin 
4,has had a really nice day 
4,@Widgetty No prob  Have also put link on FB. Might be worth you contacting @DforDog for a mention on the site?
4,the girl's first tweet: shawn is driving to work . I hope he has a nice day. 
4,@ebassman yes we know wat a sleepy head u r! 
4,puuuuuuuuhhhhhhhh.. -.- Miry and Sheeny are going to new york..  *tr??um*
4,"Workin on workin, "
4,@fireflyseo Awesome! Congratulations   When's the wedding?
4,Incubus has a greatest hits album out today... i'm gonna have to get it 
4,@djsoy enjoy! hope you're having a smooth flight and not twittering in the sky 
4,@AnyoneButMe is it today that we're going to have a new episode??? 
4,@zoesilkyterrier Oatmeal shampoo is gd for ur coat n skin darling.  *sayang sayang*
4,@LilKatD ahh..humility to go along wid ur popularity...wonderful 
4,"@hdbhippie hehe.. no, love. its erotic city by prince. "
4,@HisTwinklingEye I had a crap math teacher that almost made me fail!!! 
4,@onelittleduck Yes please Jason 
4,lunch time 
4,@andyravensable It's going to be total METAL! 
4,"@CHRISDJMOYLES http://bit.ly/QiZEv  watch my vid, i'm a secret agent for cadbury's "
4,... or maybe I'm just too tired to be typing. 
4,Up next.... Lines Vines And Trying Times 
4,@1stDownColts hell yeah..GO COLTS!! 
4,"@kristinatoralba ohshnap! ahaha. my bad... midJUNE  I know, had to make the moolah yesterday :/"
4,@CherriLala Good morning to you!!   Hope you are having a lovely one also....;)
4,@mcflymusic Fake ! It's Tom ! 
4,@allisun6 I guess maybe if u get really into it 
4,@daydreamerping Ni Apo Sheng?  I miss you guys. Pizza - and the *optional* beer - soon?
4,dones exaaaaaaams!    my summer can start finally!
4,How would LFC react if Manu really bid for Torres? If I had my way I would have bid for Roony 
4,@slvrlaura I want your life..... 
4,"@partridge Haha it was green, I changed it because it made me sick "
4,"@funmsdrebirth I did enjoy my workout, thanks!  Aww wish you could go too.  "
4,@mikebelluckf  Thanks for your kind words 
4,Broke down and got a Rogers HD box to go along with the 50 inch Plasma and blu-ray. Why would anyone leave the house  An HD potato
4,@MissyTigges glad you guys made it safe and sound. 
4,It's sunny so i'm off out see you guys later on ze twitter 
4,@ramblingred how goes it red? 
4,@moose2911 thanks!!  trying to get back in the habit of morning runs
4,@lfesvr Just DM'd you back...Iove it! 
4,@tednesi $99 can get you a brandy-new iPhone now  $199 can get you state of the art 3G S this Friday...
4,@goldymom being very productive. shocking right?  dad's coming 2nite ugh. 8 days! oh the agony!
4,@artbynemo It can be. It's a good area to be familiar with to say the least. 
4,Just watching wwe smackdown. TNA is loads better!!!!! I love TNA 
4,it will be all about tech stuff. i will even show you how to create your own midis if i get enough requests 
4,@ebassman Music is what keeps me going. http://bit.ly/15LEE6  
4,waiting to hear from my aunt &amp; uncle from KS - they should be in NY by now! 
4,PD's Letters to Editor--Cuy Co indictments signal reform is needed now...Steven's was printed today  http://ow.ly/eoxi
4,Best perk of being a teacher: SUMMER VACATION! 
4,"@astivee hellooo nice to know you  im fine thanks,you?"
4,THiiNKiiN BOUT MY BABEZ .. ii LOVE HiiM 
4,http://twitpic.com/7jlp5 - At photoshoot waiting for my que. Campus. With clouds! 
4,@caiddie Nice tweeting you and even better meeting you! Don't tell my wife how great Michael Ian Black is 
4,Nothing else I can say...Eh...Eh 
4,"@fiannan I dunno, but I missed you.  Oh, oh! There's gonna be new Futurama episodes!!"
4,@smartbrain yeah. looking forward to that very BBQ meal  want anything from here?
4,Yaaaay Gym!  Need it before i murder someone. Grrr Why are some people so ridiculously petty?!!
4,"@mkbftw Well, if I had your number maybe I could call you sometime?  Dinner and a movie maybe?  Only if you're on the same page as me... "
4,Goooooooodnaaaaayt sa lahat  http://plurk.com/p/11e8g0
4,Quite excited about my gorgeous meal I'm heading off for after this in London   More absolute randomness to add to my day!
4,read my blog Please all you writers out there and comment and follow  http://theworldofwriters.blogspot.com/
4,I love 80's songs now  lml
4,@jasonong 3 minute video cover letter? *gawk* reminds me of 'Legally Blonde'. I object!!!  #MindValley
4,"Everyone! Whilst Bnet is down, you should go to Snet  http://www.susurration.net/"
4,"Hey, cody's following me "
4,hat nun eine &quot;Vanity URL&quot; in Facebool  http://www.facebook.com/bsailer #fb
4,"I &lt;3 #squarespace   (Actually, I do - as soon as I have some $, I'm moving my blog over to them for a more professional look)"
4,resting my sore muscles and babying the first sunburn of the year.  life is good.  
4,"Phew.. Close to the end of a rather painful day. The swelling on my leg is getting WAY worse :&lt; but hey, 3.0 tonight "
4,@stefstef91 Welcome to twitter 
4,At london standsted airport right now. Not long now until I get home! 
4,@JLiana Thanks Wie )..but how to get the tweetdeck? maklum yaa masih anak baru niii 
4,Last day of highschool &amp; were already late ahhahah 
4,@officialakaye http://twitpic.com/7jh93 - What a cute pic 
4,YES. That went well I reckon/hope 
4,"Maureen?? and her family are coming over soon. Safe  On phone to Sandra,sorting out flowers. 16 years ago this week our mums and us met. :/"
4,Charity Tuesday....Our favorite day 
4,back to the genealogy research - disc nearly read for australian lady - then i can sleep 
4,@wesaysummerrr and the walls move to make it seen like you were upside down 
4,is starting to work on a new business plan 
4,@targetfinder Nachgeholt!  #follow
4,@Patti_OShea I think it means you have good taste in books. 
4, well i wanna send it to you eventually bu i prolly cant send it til after i get back =x but ill take a pic n show u =p
4,@citytravelbug - sounds great  are you blogging along the way ?
4,@bookwormjules thank you! we gave each other the most romantic thing two parents could give the other...SLEEP 
4,@GUAHANBOY_671 Thanks for watching the vids! I'm doing great and hope you are too 
4,@thereadyset I'll bring you some if you tell me what brand 
4,@schuppette if this is for rockband then i will take drums...for a real life band I will take the tamborine 
4,"Oh come on, have a visit  http://www.keb-s.deviantart.com"
4,http://twitpic.com/7jlpk - yay mt rushmore 
4,@MiStAwILLy happy bday!!  hope u have a good one
4,@tweek Miles connect yourself to iChat please 
4,got up way to early for a summer day and now is at work getting paid to work on her homework 
4,"I wish you could have a momentary lapse of reason, L. "
4,"@nickjfrost ah, ok thanks "
4,i succeeded in making a 2mm silica chromatotron plate! i WILL purify that compound   
4,"Its suppost to be beautiful today, going to go wash the sue-b.  "
4,@OfficialAkaye omg i love the pictures they're awesome! Looked like you had fun  x
4,It's ok sweetie. I want it to be a suprise 
4,done writing 35 things about my dad for his 54 birthday.. 
4,@MichelleDom oh yeah do we still have a deal 
4,@Brookefox Awww!! Happy Birthday Brooke!! Hope you have a FABULOUS day 
4,@mileycyrus i see the photos of your KISS iss beauutifull and so romantic 
4,@nadia_stylist @esntials ...hey doll faces! @mcdeezer  and I are booked yo!!! U guys need to book soon while its cheap  Ask Shans 4 deets!
4,@seventy_eight  *tossing u a life preserver* 
4,"@Dj_Big_J hi, just saw your post 10:47pm 14 April, you were asking if u could lose 200 lb? Well, here's your answer: www.lose200lb.com "
4,"@joanna_haugen i'll be doing SOMETHING there, i'm sure. dunno what, yet. i hear i'm speaking at it. "
4,SUMMER IS HERE!!! &lt;3 and yet my insane schedule just keeps going 
4,@pian0 does it also say 'this is my first tab'? 
4,"@TreeHugger the TV set, followed by my fountain pen "
4,Youll have tto excuse myy tweetss today 
4,"Listening to 'ministry of sounds chill'... hmmmm its good so far... gotta get learning some programming soon, procrastinating too much "
4,@maryjaneLOVE but the thing is... im really am about to cut this shyt lol... i'll give it 2 more weeks.. then its chopped 
4,@TickleMeJoey loving the new album  just to let you know ^^
4,"@SassyMichelle yes, but pyrotechnics are appropriate for 7/4 "
4,@SevenMermaids c??mo estas?? 
4,"i miss my old kewl friends! beonce,tyas,qesthe,yusre,revy they are the best! i love them "
4,@colinhewitt Not yet..  Had to put together an e-commerce site presentation for sthing else. Interesting site for sure..
4,somehow now going to Glastonbury thanks to The Worm and someone upstairs who like me 
4,Number 1 - tinchy stryder ft n dubz 
4,I'm spinning around... move out of my way...  love me some Kylie to put me in a good mood  #kylieminogue
4,baack and now relaxing  gunna watch gossip girl  or.something else.
4,@LivelyForce yah Maine isn't going to be the same with out you ;) we're going to have a full house but one bedroom left there's till time 
4,@SamNUK If it's interesting 
